session_id,session_status,year,age,raceomb,sex,att,att_7,country,countrycit,countryres,edu,politicalid,STATE,sexnum,countrycitnum,politics,education,racenum,filter_$,implicit,explicit
2614730496,C,2014,36,6,f,4,4,,US,US,9,7,CT,1,0,7,9,6,1,-0.4223157546533964,4
2614734384,C,2014,15,5,m,1,1,,CA,CA,3,4,,0,1,4,3,5,1,0.5952640230366406,1
2614734870,C,2014,27,6,f,4,4,,US,US,5,4,WA,1,0,4,5,6,1,0.39821678390334997,4
2614736594,C,2014,21,6,f,4,4,,US,US,5,7,IA,1,0,7,5,6,1,0.35803962690726504,4
2614736774,C,2014,28,6,m,5,5,,US,US,10,5,NY,0,0,5,10,6,1,0.8209362172462612,5
2614737231,C,2014,22,6,m,5,5,,US,US,7,4,PA,0,0,4,7,6,1,-0.1676589660623875,5
2614738269,C,2014,25,6,f,5,5,,US,US,5,4,NV,1,0,4,5,6,1,-0.12511837165961542,5
2614738602,C,2014,49,6,m,4,4,,US,US,9,7,CT,0,0,7,9,6,1,0.19413083496342343,4
2614740207,C,2014,37,9,f,4,4,,US,US,6,4,CA,1,0,4,6,9,1,0.273550037170458,4
2614742119,C,2014,25,9,f,3,3,,US,US,8,4,MA,1,0,4,8,9,1,0.15630363939000907,3
2614743378,C,2014,31,6,m,4,4,,US,US,14,2,CA,0,0,2,9,6,1,0.7900733722022627,4
2614748484,C,2014,22,6,f,4,4,,UM,US,5,3,WI,1,1,3,5,6,1,0.3428450155769731,4
2614753461,C,2014,28,8,f,4,4,,US,US,8,6,CA,1,0,6,8,8,1,0.2729667576609042,4
2614756605,C,2014,16,6,m,1,1,,US,US,3,4,,0,0,4,3,6,1,0.7805176973837473,1
2614758993,C,2014,20,8,f,4,4,,US,US,5,6,MI,1,0,6,5,8,1,0.03814714600346139,4
2614766952,C,2014,18,6,f,4,4,,US,US,4,5,NY,1,0,5,4,6,1,0.7795485833676201,4
2614768435,C,2014,25,6,f,5,5,,US,US,8,6,CA,1,0,6,8,6,1,0.21407219548225645,5
2614773612,C,2014,21,6,m,5,5,,US,US,5,6,CT,0,0,6,5,6,1,0.5972777078211595,5
2614775763,C,2014,22,4,f,4,4,,US,US,7,6,AZ,1,0,6,7,4,1,-0.45603030635539676,4
2614777555,C,2014,32,5,f,2,2,,US,US,6,4,FL,1,0,4,6,5,1,0.7691377955630664,2
2614780444,C,2014,22,6,m,6,6,,US,US,5,4,,0,0,4,5,6,1,0.9927968487492438,6
2614780538,C,2014,41,6,f,4,4,,US,US,6,4,CA,1,0,4,6,6,1,0.5817537233752983,4
2614785630,C,2014,28,6,f,4,4,,US,US,5,4,ME,1,0,4,5,6,1,0.2831108671639097,4
2614789027,C,2014,16,6,f,5,5,,US,US,3,5,FL,1,0,5,3,6,1,0.5753662427239862,5
2614792535,C,2014,19,9,f,4,4,,US,US,5,6,MD,1,0,6,5,9,1,0.8873172581103759,4
2614798572,C,2014,17,8,m,3,3,,US,US,3,4,CA,0,0,4,3,8,1,0.4011663471278437,3
2614799989,C,2014,26,6,f,6,6,,US,US,8,6,MN,1,0,6,8,6,1,0.646568178982217,6
2614802215,C,2014,29,6,f,4,4,,US,US,6,6,MO,1,0,6,6,6,1,0.12517852529700957,4
2614803102,C,2014,20,6,f,4,4,,US,US,5,6,VA,1,0,6,5,6,1,0.3839394272686693,4
2614803882,C,2014,19,6,f,1,1,,US,US,5,4,NE,1,0,4,5,6,1,0.6178459145905121,1
2614804484,C,2014,17,6,m,4,4,,US,US,3,3,MD,0,0,3,3,6,1,0.8657044666447263,4
2614807222,C,2014,16,5,m,4,4,,US,US,3,4,,0,0,4,3,5,1,-0.2102812291487414,4
2614808121,C,2014,48,6,m,5,5,,UK,US,7,5,IL,0,1,5,7,6,1,0.6403017180406452,5
2614808562,C,2014,24,6,f,4,4,,US,US,7,3,VA,1,0,3,7,6,1,0.2083806244574522,4
2614808716,C,2014,25,9,f,5,5,,US,US,5,4,CA,1,0,4,5,9,1,0.5218124108012131,5
2614811219,C,2014,36,5,m,3,3,,US,US,12,6,IA,0,0,6,10,5,1,0.8135670384341089,3
2614832167,C,2014,49,6,m,4,4,,US,PA,9,4,,0,0,4,9,6,1,0.07776446253819205,4
2614834474,C,2014,19,6,f,4,4,,US,US,5,4,WI,1,0,4,5,6,1,0.9487646418733988,4
2614838703,C,2014,18,6,f,4,4,,US,US,4,4,CT,1,0,4,4,6,1,0.5096682936336163,4
2614840629,C,2014,25,6,f,4,4,,US,US,9,6,WI,1,0,6,9,6,1,0.6738786413307435,4
2614841389,C,2014,30,8,f,4,4,,US,US,5,5,MA,1,0,5,5,8,1,-0.4846198360551348,4
2614842047,C,2014,23,9,f,6,6,,US,US,6,4,UT,1,0,4,6,9,1,0.29050263956747496,6
2614843888,C,2014,18,5,f,7,7,,US,US,4,3,TN,1,0,3,4,5,1,-0.3409230940352852,7
2614847959,C,2014,18,6,m,7,7,,US,US,3,4,MA,0,0,4,3,6,1,-0.09955387101243653,7
2614848536,C,2014,15,6,m,4,4,,US,US,3,3,MT,0,0,3,3,6,1,0.09611283506710275,4
2614860773,C,2014,62,6,f,4,4,,US,US,5,4,TX,1,0,4,5,6,1,-0.40640944435582993,4
2614866781,C,2014,33,6,f,5,5,,US,US,5,7,CA,1,0,7,5,6,1,-0.23422418269419906,5
2614868562,C,2014,29,6,m,4,4,,US,US,6,4,WA,0,0,4,6,6,1,0.4004614495786067,4
2614869356,C,2014,20,6,m,5,5,,US,US,5,3,CA,0,0,3,5,6,1,1.142688604661453,5
2614872718,C,2014,19,6,f,4,4,,US,US,4,4,IN,1,0,4,4,6,1,0.4518096865055141,4
2614873862,C,2014,25,6,m,4,4,,US,US,7,6,WA,0,0,6,7,6,1,0.1676954667639533,4
2614874076,C,2014,17,5,f,3,3,,US,US,3,6,NY,1,0,6,3,5,1,0.466621590401792,3
2614878178,C,2014,26,6,m,5,5,,US,US,7,2,VA,0,0,2,7,6,1,-0.31090275618659424,5
2614878255,C,2014,25,6,f,4,4,,US,US,6,7,WA,1,0,7,6,6,1,0.11917800564766384,4
2614878575,C,2014,19,6,f,7,7,,US,US,5,1,,1,0,1,5,6,1,0.9113237361651529,7
2614884016,C,2014,23,8,f,4,4,,US,US,8,5,MO,1,0,5,8,8,1,0.02755956808912824,4
2614889334,C,2014,34,6,m,6,6,,US,US,10,2,DC,0,0,2,10,6,1,0.5999305419301516,6
2614890468,C,2014,23,6,f,5,5,,US,US,5,5,PA,1,0,5,5,6,1,0.5750788428493775,5
2614893867,C,2014,33,5,f,6,6,,KE,US,9,4,,1,1,4,9,5,1,0.3201039180336153,6
2614895883,C,2014,15,6,f,4,4,,US,US,3,7,,1,0,7,3,6,1,0.23317593638427303,4
2614897072,C,2014,18,6,f,4,4,,US,US,5,3,NY,1,0,3,5,6,1,0.7089491660514777,4
2614898924,C,2014,18,6,f,4,4,,US,US,4,4,NE,1,0,4,4,6,1,1.2864143918077562,4
2614903523,C,2014,32,5,f,4,4,,US,US,14,2,MD,1,0,2,9,5,1,0.08764541093167573,4
2614906472,C,2014,44,6,m,4,4,,US,US,5,2,SC,0,0,2,5,6,1,0.8483940665317748,4
2614911928,C,2014,21,6,f,6,6,,US,US,5,4,WV,1,0,4,5,6,1,0.8441230513125688,6
2614912521,C,2014,17,3,m,4,4,,US,US,3,5,CA,0,0,5,3,3,1,0.23171134476630695,4
2614914286,C,2014,21,6,f,6,6,,US,US,7,1,SC,1,0,1,7,6,1,1.2713196272518705,6
2614918471,C,2014,18,6,f,4,4,,US,US,4,6,,1,0,6,4,6,1,-0.8099233685078502,4
2614919552,C,2014,43,5,f,4,4,,US,US,6,5,NC,1,0,5,6,5,1,0.8415084509618701,4
2614920200,C,2014,17,6,f,4,4,,US,US,3,4,NY,1,0,4,3,6,1,0.21622779047469215,4
2614925803,C,2014,18,6,m,4,4,,US,US,9,4,,0,0,4,9,6,1,1.0838699073271476,4
2614928064,C,2014,23,6,m,4,4,,US,US,7,4,TN,0,0,4,7,6,1,-0.3992459160807752,4
2614928409,C,2014,21,6,m,4,4,,US,US,5,4,MO,0,0,4,5,6,1,0.3391870852576381,4
2614929840,C,2014,18,6,m,4,4,,US,US,4,4,NJ,0,0,4,4,6,1,0.46994044194220647,4
2614934877,C,2014,14,6,f,4,4,,US,US,3,7,,1,0,7,3,6,1,0.2425409732637478,4
2614935842,C,2014,15,6,f,4,4,,US,US,3,4,MS,1,0,4,3,6,1,-0.021840728191308334,4
2614939114,C,2014,16,6,f,4,4,,US,US,3,5,,1,0,5,3,6,1,0.11424613568974476,4
2614941965,C,2014,26,7,f,5,5,,US,US,7,5,CA,1,0,5,7,7,1,-0.3594411498745397,5
2614945447,C,2014,18,6,m,4,4,,US,US,4,4,,0,0,4,4,6,1,-0.2787878591453151,4
2614945860,C,2014,19,5,f,7,7,,US,US,5,4,MS,1,0,4,5,5,1,0.8473317709038919,7
2614950100,C,2014,21,9,f,5,5,,US,US,7,4,CA,1,0,4,7,9,1,0.2703734115862492,5
2614956644,C,2014,21,6,f,4,4,,US,US,6,6,IA,1,0,6,6,6,1,-0.0626428571431929,4
2614960140,C,2014,23,6,m,4,4,,UK,UK,7,6,,0,1,6,7,6,1,0.4619499251935868,4
2614960447,C,2014,22,6,m,4,4,,US,US,7,6,IL,0,0,6,7,6,1,0.20948275402201047,4
2614973368,C,2014,21,6,m,4,4,,US,US,5,4,NC,0,0,4,5,6,1,0.5272918291763571,4
2614974581,C,2014,32,6,f,5,5,,US,US,9,5,CA,1,0,5,9,6,1,0.8543641056206673,5
2614974990,C,2014,24,5,f,5,5,,US,US,5,4,NJ,1,0,4,5,5,1,0.3896768530878381,5
2614982806,C,2014,21,5,f,4,4,,US,US,5,7,GA,1,0,7,5,5,1,-0.2137281423497052,4
2614983927,C,2014,19,6,f,4,4,,US,US,5,5,IL,1,0,5,5,6,1,0.11194621779837326,4
2614985053,C,2014,41,6,f,4,4,,US,US,5,5,GA,1,0,5,5,6,1,0.8732824808184477,4
2614985924,C,2014,17,6,f,5,5,,US,US,3,2,MN,1,0,2,3,6,1,0.44982169702837427,5
2614988720,C,2014,20,5,m,1,1,,US,US,5,6,PA,0,0,6,5,5,1,-0.19784521687967555,1
2614990414,C,2014,17,3,f,4,4,,US,US,3,5,MI,1,0,5,3,3,1,0.5668995642956703,4
2614992390,C,2014,19,6,m,4,4,,US,US,5,3,MD,0,0,3,5,6,1,0.963018529592969,4
2614998089,C,2014,17,6,f,4,4,,US,US,3,2,PA,1,0,2,3,6,1,-0.044765648180490586,4
2614998949,C,2014,23,6,f,4,4,,US,US,6,7,NY,1,0,7,6,6,1,-0.02425793630586881,4
2615001311,C,2014,50,6,m,5,5,,US,US,14,6,DC,0,0,6,9,6,1,0.2439963226675172,5
2615002515,C,2014,21,6,f,5,5,,US,US,9,3,OK,1,0,3,9,6,1,0.7412058770051277,5
2615004738,C,2014,30,9,f,3,3,,UK,US,9,6,CA,1,1,6,9,9,1,0.11024901942005028,3
2615007274,C,2014,20,6,f,4,4,,US,US,5,6,MN,1,0,6,5,6,1,0.028728719962141352,4
2615013274,C,2014,28,5,m,4,4,,US,US,5,5,SC,0,0,5,5,5,1,0.30975080331204885,4
2615013556,C,2014,19,7,f,5,5,,US,US,5,4,AZ,1,0,4,5,7,1,-0.21619269836106278,5
2615018285,C,2014,24,9,m,4,4,,US,US,6,4,IA,0,0,4,6,9,1,0.483066045296916,4
2615020318,C,2014,20,6,m,4,4,,US,US,5,1,,0,0,1,5,6,1,0.9992059624420107,4
2615020423,C,2014,17,6,f,4,4,,US,US,3,4,OH,1,0,4,3,6,1,0.0758821521460881,4
2615021788,C,2014,16,NA,m,4,4,,US,US,4,4,MA,0,0,4,4,NA,1,0.21168336074723632,4
2615024891,C,2014,18,6,f,5,5,,US,US,5,1,TX,1,0,1,5,6,1,0.12667787098809008,5
2615024905,C,2014,19,5,f,4,4,,US,US,5,4,TX,1,0,4,5,5,1,-0.27622924117128334,4
2615027020,C,2014,31,NA,m,4,4,,US,US,9,4,MA,0,0,4,9,NA,1,0.47144246907782944,4
2615027164,C,2014,31,6,f,5,5,,US,US,12,3,TX,1,0,3,10,6,1,-0.3816687456463941,5
2615038809,C,2014,33,6,f,4,4,,US,US,7,7,FL,1,0,7,7,6,1,-0.4819151729753483,4
2615040854,C,2014,19,6,f,4,4,,AU,AU,7,3,,1,1,3,7,6,1,0.10258463107012879,4
2615043751,C,2014,26,6,f,4,4,,US,US,8,6,WI,1,0,6,8,6,1,0.17571916111254762,4
2615046153,C,2014,33,6,m,4,4,,US,US,9,5,VA,0,0,5,9,6,1,0.09221239918862659,4
2615046547,C,2014,60,6,f,4,4,,US,US,7,6,VA,1,0,6,7,6,1,-0.11892114559678646,4
2615058296,C,2014,17,6,m,4,4,,US,US,3,2,CO,0,0,2,3,6,1,-0.06268540230851105,4
2615060609,C,2014,19,3,m,4,4,,US,US,4,4,CA,0,0,4,4,3,1,-0.145220492742001,4
2615063477,C,2014,20,6,f,4,4,,US,US,5,4,NC,1,0,4,5,6,1,-0.11786570869371796,4
2615067325,C,2014,17,6,f,5,5,,US,US,3,5,IN,1,0,5,3,6,1,0.01667934793658946,5
2615073067,C,2014,30,6,f,4,4,,US,US,6,4,IL,1,0,4,6,6,1,-0.5441436052572459,4
2615074381,C,2014,29,6,f,4,4,,US,US,8,6,MA,1,0,6,8,6,1,0.297824458623737,4
2615076157,C,2014,20,6,f,4,4,,US,US,5,3,NE,1,0,3,5,6,1,0.26452430936141197,4
2615076160,C,2014,18,6,m,4,4,,US,US,4,5,PA,0,0,5,4,6,1,0.14871507807871234,4
2615087005,C,2014,17,NA,f,4,4,,DE,DE,4,3,,1,1,3,4,NA,1,0.5614031719038381,4
2615088909,C,2014,22,6,f,5,5,,US,US,5,4,CO,1,0,4,5,6,1,0.9558178225689586,5
2615092113,C,2014,18,6,f,5,5,,US,US,5,5,WI,1,0,5,5,6,1,0.5146184016432155,5
2615093004,C,2014,31,6,m,4,4,,US,US,12,5,,0,0,5,10,6,1,0.8214754612338211,4
2615099895,C,2014,17,6,f,4,4,,US,US,3,3,NH,1,0,3,3,6,1,-0.011293493269280974,4
2615100471,C,2014,33,6,f,4,4,,US,US,7,5,FL,1,0,5,7,6,1,0.8602006536900503,4
2615103332,C,2014,58,6,m,4,4,,US,US,4,7,PA,0,0,7,4,6,1,0.02336777529427676,4
2615105811,C,2014,18,6,m,5,5,,US,US,4,2,PA,0,0,2,4,6,1,0.5103057899759813,5
2615109263,C,2014,19,6,m,4,4,,US,US,4,4,WI,0,0,4,4,6,1,0.5382228885842109,4
2615113680,C,2014,28,5,m,4,4,,US,US,8,6,MD,0,0,6,8,5,1,0.03363629793358022,4
2615113697,C,2014,42,6,m,4,4,,US,US,6,5,MO,0,0,5,6,6,1,0.32119535040985786,4
2615116230,C,2014,22,6,m,5,5,,US,US,6,4,IL,0,0,4,6,6,1,0.27180844943426313,5
2615116433,C,2014,18,6,f,4,4,,US,US,7,4,MA,1,0,4,7,6,1,0.13605674558434344,4
2615119529,C,2014,18,8,f,4,4,,US,US,3,2,,1,0,2,3,8,1,0.42626465132599545,4
2615122825,C,2014,21,5,f,2,2,,US,US,5,2,IL,1,0,2,5,5,1,-0.43867768903158266,2
2615123529,C,2014,24,NA,f,4,4,,US,US,9,6,NY,1,0,6,9,NA,1,0.4672711879749506,4
2615126526,C,2014,20,6,f,4,4,,US,US,5,6,WA,1,0,6,5,6,1,-0.5787214289362559,4
2615132927,C,2014,20,6,f,2,2,,US,US,7,5,NE,1,0,5,7,6,1,0.023143773998683795,2
2615144261,C,2014,21,6,f,4,4,,US,US,6,4,IL,1,0,4,6,6,1,0.004533189855843445,4
2615144696,C,2014,14,3,m,3,3,,US,US,4,7,CA,0,0,7,4,3,1,-0.20352065114151008,3
2615144874,C,2014,56,6,m,4,4,,US,US,12,7,MN,0,0,7,10,6,1,1.0347673965846678,4
2615145318,C,2014,25,6,m,5,5,,US,US,8,6,GA,0,0,6,8,6,1,0.5195630068203115,5
2615147945,C,2014,18,6,m,4,4,,US,US,5,4,PA,0,0,4,5,6,1,0.07382294702746697,4
2615149291,C,2014,19,6,f,5,5,,US,US,5,7,MI,1,0,7,5,6,1,0.07520895058478896,5
2615152664,C,2014,22,6,m,6,6,,US,US,5,6,NY,0,0,6,5,6,1,0.9247242777194178,6
2615155727,C,2014,26,3,f,5,5,,AU,US,8,6,KS,1,1,6,8,3,1,0.327117739240895,5
2615155952,C,2014,18,5,m,4,4,,US,US,4,4,NC,0,0,4,4,5,1,-0.4793625559720994,4
2615162091,C,2014,48,6,m,6,6,,US,GT,9,6,TX,0,0,6,9,6,1,0.4872128625309261,6
2615163685,C,2014,33,6,f,4,4,,US,US,5,NA,MI,1,0,NA,5,6,1,0.35634081895796305,4
2615163688,C,2014,50,6,m,6,6,,US,US,9,3,DC,0,0,3,9,6,1,0.34156591187741636,6
2615164376,C,2014,21,NA,m,5,5,,US,US,7,4,NE,0,0,4,7,NA,1,1.2131472595644397,5
2615164659,C,2014,NA,4,m,6,6,,US,US,3,1,CA,0,0,1,3,4,1,0.2516939687279559,6
2615164882,C,2014,18,1,f,4,4,,US,US,4,4,NE,1,0,4,4,1,1,0.1662428317520542,4
2615165418,C,2014,20,5,f,4,4,,US,US,6,4,MI,1,0,4,6,5,1,-0.3550104175812756,4
2615168065,C,2014,17,6,m,5,5,,US,US,4,6,NY,0,0,6,4,6,1,0.8081712775149135,5
2615173823,C,2014,28,6,m,4,4,,US,US,5,6,MI,0,0,6,5,6,1,1.2045331257475171,4
2615174764,C,2014,21,8,f,3,3,,US,US,5,4,FL,1,0,4,5,8,1,-0.19115600517821363,3
2615177583,C,2014,NA,3,.,4,4,,US,NP,5,7,PA,NA,0,7,5,3,1,0.14587823647146367,4
2615178606,C,2014,16,6,f,4,4,,UK,UK,3,4,,1,1,4,3,6,1,0.2572819323372485,4
2615179798,C,2014,34,5,f,4,4,,US,US,6,4,MI,1,0,4,6,5,1,-0.13759784280041865,4
2615179951,C,2014,25,6,f,5,5,,US,US,8,6,IN,1,0,6,8,6,1,0.6056693110091922,5
2615187639,C,2014,28,5,m,4,4,,US,US,5,5,FL,0,0,5,5,5,1,0.009628692948749637,4
2615188402,C,2014,20,6,m,6,6,,US,US,5,3,MI,0,0,3,5,6,1,0.49471216125668943,6
2615192771,C,2014,39,6,m,5,5,,US,US,9,4,NC,0,0,4,9,6,1,0.4844401718717588,5
2615198439,C,2014,18,5,f,4,4,,US,EG,7,6,,1,0,6,7,5,1,-0.037819385156041205,4
2615198441,C,2014,18,9,f,4,4,,US,US,4,1,PA,1,0,1,4,9,1,1.0852873238706913,4
2615202845,C,2014,17,6,f,4,4,,UK,UK,3,4,,1,1,4,3,6,1,0.08585485921597294,4
2615203623,C,2014,18,6,f,4,4,,US,US,5,4,,1,0,4,5,6,1,0.2198590566445766,4
2615204326,C,2014,25,6,m,4,4,,US,US,9,4,MA,0,0,4,9,6,1,0.7899280345101453,4
2615205155,C,2014,22,6,f,4,4,,US,US,10,6,DC,1,0,6,10,6,1,0.5451660734424856,4
2615217750,C,2014,34,6,m,6,6,,US,US,7,6,MN,0,0,6,7,6,1,0.2844726055954159,6
2615220066,C,2014,22,3,m,4,4,,MY,MY,7,2,,0,1,2,7,3,1,0.3730504045043854,4
2615221532,C,2014,51,6,f,4,4,,US,US,NA,NA,KS,1,0,NA,NA,6,1,0.6507593823468425,4
2615222561,C,2014,18,2,m,5,5,,US,US,5,4,NY,0,0,4,5,2,1,0.6914659893675557,5
2615223685,C,2014,20,6,m,4,4,,US,US,7,5,NY,0,0,5,7,6,1,0.24031923447546244,4
2615224213,C,2014,18,6,f,4,4,,US,US,5,2,GA,1,0,2,5,6,1,-0.029104052769241953,4
2615226956,C,2014,18,2,f,6,6,,US,US,5,3,KS,1,0,3,5,2,1,0.3321679605753661,6
2615229478,C,2014,14,6,m,4,4,,US,US,3,4,IL,0,0,4,3,6,1,0.4580315697703406,4
2615232698,C,2014,24,3,f,4,4,,US,US,8,6,MI,1,0,6,8,3,1,0.7891531635128808,4
2615242471,C,2014,18,6,m,2,2,,US,US,9,2,TX,0,0,2,9,6,1,0.5766310869838733,2
2615243213,C,2014,15,6,m,4,4,,US,US,3,4,,0,0,4,3,6,1,0.13317612004688295,4
2615245467,C,2014,NA,6,.,4,4,,US,US,7,4,WY,NA,0,4,7,6,1,0.4676132021741823,4
2615256321,C,2014,20,9,f,4,4,,US,US,7,5,NC,1,0,5,7,9,1,0.7521309806556077,4
2615259574,C,2014,23,6,m,4,4,,US,US,5,4,IN,0,0,4,5,6,1,0.4740021934532804,4
2615260684,C,2014,49,5,m,4,4,,US,US,6,6,OH,0,0,6,6,5,1,0.8167686611877825,4
2615262445,C,2014,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.08999730060676253,4
2615265065,C,2014,16,2,f,3,3,,CN,US,3,6,OH,1,1,6,3,2,1,0.19290055909690867,3
2615265408,C,2014,18,6,m,4,4,,US,US,7,3,NY,0,0,3,7,6,1,0.15393020195648816,4
2615271025,C,2014,56,5,m,3,3,,US,US,8,6,NE,0,0,6,8,5,1,0.42903205182435067,3
2615271729,C,2014,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.8862917848033501,4
2615272433,C,2014,23,7,m,4,4,,US,US,5,NA,CA,0,0,NA,5,7,1,-0.2507705520871294,4
2615272787,C,2014,21,6,m,4,4,,US,US,5,4,CA,0,0,4,5,6,1,0.28232507462431367,4
2615277103,C,2014,19,6,f,4,4,,US,US,5,4,GA,1,0,4,5,6,1,1.0184701903552498,4
2615278034,C,2014,18,6,f,4,4,,US,US,3,4,UT,1,0,4,3,6,1,0.15844279612927986,4
2615279382,C,2014,17,5,m,2,2,,US,US,3,4,,0,0,4,3,5,1,-0.26771885245259275,2
2615285603,C,2014,24,6,m,5,5,,US,US,5,4,PA,0,0,4,5,6,1,1.087315050276434,5
2615293367,C,2014,15,6,f,4,4,,US,US,3,4,MN,1,0,4,3,6,1,0.051752637705691315,4
2615298224,C,2014,50,6,f,5,5,,CA,US,12,6,MA,1,1,6,10,6,1,0.8821391685339511,5
2615299611,C,2014,17,5,m,4,4,,US,US,3,7,FL,0,0,7,3,5,1,-0.07717369032505296,4
2615300064,C,2014,14,6,m,5,5,,US,US,2,5,,0,0,5,2,6,1,0.4224264891391887,5
2615302904,C,2014,19,6,f,4,4,,US,US,5,6,TX,1,0,6,5,6,1,-0.1777007383780046,4
2615307051,C,2014,29,6,f,4,4,,NZ,NZ,7,2,,1,1,2,7,6,1,-0.19759452889667498,4
2615309011,C,2014,20,8,f,4,4,,US,US,5,4,IL,1,0,4,5,8,1,-0.06119367390934628,4
2615309739,C,2014,18,6,m,4,4,,US,US,4,6,NJ,0,0,6,4,6,1,0.37515167027224566,4
2615311121,C,2014,19,6,m,5,5,,UK,NZ,NA,4,,0,1,4,NA,6,1,0.6887465805681716,5
2615333904,C,2014,23,9,f,4,4,,US,US,6,6,CA,1,0,6,6,9,1,0.24407413554377064,4
2615340925,C,2014,25,6,m,5,5,,US,US,9,6,NY,0,0,6,9,6,1,1.009710483433766,5
2615341231,C,2014,18,6,f,4,4,,US,US,5,4,,1,0,4,5,6,1,0.5258393155617977,4
2615341746,C,2014,20,6,f,4,4,,US,US,5,4,MA,1,0,4,5,6,1,0.6192506260643067,4
2615342175,C,2014,22,6,f,4,4,,US,US,7,6,WA,1,0,6,7,6,1,1.246471637403866,4
2615345154,C,2014,22,6,m,4,4,,US,US,7,4,MA,0,0,4,7,6,1,1.1147876891729807,4
2615351836,C,2014,17,7,f,4,4,,US,US,3,3,MN,1,0,3,3,7,1,0.7460166789806388,4
2615359641,C,2014,13,6,m,4,4,,US,US,2,5,VA,0,0,5,2,6,1,0.19417335779639777,4
2615360542,C,2014,34,6,f,4,4,,US,US,12,6,TX,1,0,6,10,6,1,0.528844514344125,4
2615365651,C,2014,17,6,m,4,4,,US,US,3,4,OR,0,0,4,3,6,1,0.7473526605940083,4
2615374392,C,2014,18,6,f,4,4,,US,US,5,4,WA,1,0,4,5,6,1,0.41709515115398427,4
2615376450,C,2014,16,6,f,4,4,,US,US,3,4,CA,1,0,4,3,6,1,-0.24155374286944253,4
2615378864,C,2014,25,6,m,4,4,,HU,HU,9,4,,0,1,4,9,6,1,0.1298305108794774,4
2615382185,C,2014,20,6,f,5,5,,US,US,5,2,UT,1,0,2,5,6,1,0.32659750860457193,5
2615383562,C,2014,18,6,f,4,4,,US,US,5,3,MI,1,0,3,5,6,1,1.0268177769964744,4
2615387998,C,2014,41,6,f,2,2,,US,US,9,7,MI,1,0,7,9,6,1,-0.2919161047539111,2
2615391805,C,2014,39,6,f,4,4,,US,US,9,6,MO,1,0,6,9,6,1,0.5133683621776834,4
2615401155,C,2014,32,6,m,4,4,,US,US,12,4,NJ,0,0,4,10,6,1,0.6864045201914724,4
2615403676,C,2014,19,6,f,5,5,,US,US,5,4,OH,1,0,4,5,6,1,1.2212223964653586,5
2615404067,C,2014,34,6,m,4,4,,UK,US,12,6,,0,1,6,10,6,1,-0.12724268196059835,4
2615406839,C,2014,22,6,m,4,4,,CA,US,5,1,UT,0,1,1,5,6,1,-0.3685985349444027,4
2615406997,C,2014,27,6,m,4,4,,US,US,7,7,CA,0,0,7,7,6,1,0.6685366970917357,4
2615407382,C,2014,26,6,f,4,4,,US,US,7,7,OR,1,0,7,7,6,1,0.612103499813212,4
2615414633,C,2014,23,6,f,4,4,,US,US,7,6,IN,1,0,6,7,6,1,0.9546608241437793,4
2615415688,C,2014,NA,6,.,4,4,,US,US,9,7,CO,NA,0,7,9,6,1,-0.5295647677523883,4
2615417080,C,2014,20,7,f,4,4,,US,US,7,6,CT,1,0,6,7,7,1,0.3167858783387082,4
2615419809,C,2014,32,6,f,4,4,,US,US,9,7,MD,1,0,7,9,6,1,0.22249665339114805,4
2615427489,C,2014,26,6,f,4,4,,US,US,7,6,PA,1,0,6,7,6,1,-0.21412745670786737,4
2615427597,C,2014,24,6,m,4,4,,US,US,7,6,WA,0,0,6,7,6,1,0.25053764057471634,4
2615433339,C,2014,43,5,f,4,4,,US,US,6,4,GA,1,0,4,6,5,1,0.6589617944854933,4
2615438517,C,2014,25,6,f,5,5,,IT,IT,9,2,CA,1,1,2,9,6,1,0.16693060369413032,5
2615442871,C,2014,NA,NA,.,5,5,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.13731264287048184,5
2615449691,C,2014,37,8,m,4,4,,AU,AU,7,6,,0,1,6,7,8,1,-0.3965508771414481,4
2615458309,C,2014,22,6,m,5,5,,SI,CZ,4,4,,0,1,4,4,6,1,0.6102261286783363,5
2615464327,C,2014,19,5,m,4,4,,US,US,5,3,NE,0,0,3,5,5,1,0.04359932291063212,4
2615464392,C,2014,19,6,f,4,4,,US,US,5,3,KY,1,0,3,5,6,1,0.951410328164896,4
2615466556,C,2014,41,8,m,4,4,,US,US,5,2,CA,0,0,2,5,8,1,0.35276706383437473,4
2615469443,C,2014,40,6,f,4,4,,CA,CA,7,5,,1,1,5,7,6,1,0.6407431497391549,4
2615471696,C,2014,51,6,m,4,4,,US,US,7,7,FL,0,0,7,7,6,1,-0.437111705951508,4
2615473564,C,2014,19,6,f,5,5,,US,US,5,7,TX,1,0,7,5,6,1,0.5448924609774601,5
2615474707,C,2014,25,6,f,4,4,,US,US,8,7,NY,1,0,7,8,6,1,0.4729947393164521,4
2615474923,C,2014,51,6,f,4,4,,US,US,7,6,MD,1,0,6,7,6,1,-0.9710532253343571,4
2615477057,C,2014,53,6,m,4,4,,US,US,14,5,NY,0,0,5,9,6,1,0.7406611903058176,4
